question_id,label,reason,is_correct,gold_rank,margin,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
4130,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3380,1,correct_close,True,1,0.105264,0.421053,0.315789,0.105263,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0
2572,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8773,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,1,wrong_close,False,4,0.0,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.05,0.0,0.0
6266,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,1,wrong_close,False,4,0.0,0.245098,0.245098,0.147059,0.147059,0.147059,0.019608,0.019608,0.009804,0.009804,0.009804
1579,1,wrong_clear,False,4,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8655,0,correct_clear,True,1,0.55,0.7,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6994,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7550,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8659,1,correct_close,True,1,0.111111,0.388889,0.277778,0.222222,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0
3304,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9438,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8041,1,wrong_close,False,3,0.0,0.3,0.3,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0
509,0,correct_clear,True,1,0.89899,0.909091,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101
5149,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6845,1,wrong_close,False,2,0.1,0.4,0.3,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
9298,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6366,0,correct_clear,True,1,0.333333,0.583333,0.25,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7990,1,correct_close,True,1,0.05,0.35,0.3,0.25,0.05,0.05,0.0,0.0,0.0,0.0,0.0
10397,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0
2477,0,correct_clear,True,1,0.5,0.666667,0.166667,0.111111,0.055556,0.0,0.0,0.0,0.0,0.0,0.0
9616,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,0,correct_clear,True,1,0.526316,0.736842,0.210526,0.052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7742,1,correct_close,True,1,0.055555,0.333333,0.277778,0.222222,0.166667,0.0,0.0,0.0,0.0,0.0,0.0
8210,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,1,wrong_close,False,2,0.0,0.35,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4999,0,correct_clear,True,1,0.6,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
9541,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,EXCLUDE,retrieval_miss,False,,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.0,0.0,0.0
2361,0,correct_clear,True,1,0.45,0.6,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0
6298,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3506,1,wrong_close,False,2,0.0,0.45,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11607,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10976,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,0,correct_clear,True,1,0.222222,0.444444,0.222222,0.111111,0.111111,0.055556,0.055556,0.0,0.0,0.0,0.0
11536,0,correct_clear,True,1,0.3,0.5,0.2,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0
10714,1,wrong_close,False,2,0.0,0.3,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2036,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6805,1,correct_close,True,1,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6164,1,wrong_close,False,2,0.117647,0.470588,0.352941,0.058824,0.058824,0.058824,0.0,0.0,0.0,0.0,0.0
1935,EXCLUDE,retrieval_miss,False,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8268,1,wrong_close,False,3,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5884,EXCLUDE,retrieval_miss,False,,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
3944,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6473,1,correct_close,True,1,0.111111,0.444444,0.333333,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
4263,0,correct_clear,True,1,0.3,0.5,0.2,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0
7242,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9084,1,wrong_close,False,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6936,1,wrong_close,False,4,0.05,0.25,0.2,0.2,0.15,0.1,0.1,0.0,0.0,0.0,0.0
9979,1,wrong_close,False,3,0.0,0.157895,0.157895,0.157895,0.157895,0.157895,0.105263,0.105263,0.0,0.0,0.0
1721,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4692,1,correct_close,True,1,0.111111,0.333333,0.222222,0.166667,0.111111,0.111111,0.055556,0.0,0.0,0.0,0.0
1349,0,correct_clear,True,1,0.88,0.9,0.02,0.02,0.02,0.02,0.01,0.01,0.0,0.0,0.0
8744,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
3849,1,correct_close,True,1,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10687,1,correct_close,True,1,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,0,correct_clear,True,1,0.25,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7836,1,correct_close,True,1,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7419,0,correct_clear,True,1,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4556,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,0,correct_clear,True,1,0.25,0.5,0.25,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0
8173,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5027,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10149,1,correct_close,True,1,0.1,0.5,0.4,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
5962,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9626,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,EXCLUDE,retrieval_miss,False,,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111,0,correct_clear,True,1,0.2,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5313,0,correct_clear,True,1,0.25,0.6,0.35,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
5072,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10384,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,1,correct_close,True,1,0.05,0.3,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0
9360,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9434,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5923,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10745,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,1,wrong_clear,False,8,0.3,0.5,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
11597,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,1,wrong_clear,False,2,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10218,1,correct_close,True,1,0.0,0.25,0.25,0.15,0.1,0.1,0.05,0.05,0.05,0.0,0.0
4972,0,correct_clear,True,1,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10851,1,wrong_clear,False,3,0.15,0.4,0.25,0.2,0.1,0.03,0.02,0.0,0.0,0.0,0.0
11705,EXCLUDE,retrieval_miss,False,,0.1,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
736,1,wrong_close,False,2,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,correct_clear,True,1,0.222222,0.5,0.277778,0.111111,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0
7461,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7420,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10461,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,0,correct_clear,True,1,0.444445,0.666667,0.222222,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,1,wrong_close,False,2,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,1,wrong_clear,False,2,0.3,0.5,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
11222,1,correct_close,True,1,0.05,0.25,0.2,0.2,0.15,0.1,0.05,0.05,0.0,0.0,0.0
7705,1,correct_close,True,1,0.105264,0.421053,0.315789,0.210526,0.052632,0.0,0.0,0.0,0.0,0.0,0.0
9355,0,correct_clear,True,1,0.82,0.9,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7661,1,wrong_close,False,3,0.05,0.35,0.3,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10386,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
7479,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,1,correct_close,True,1,0.055555,0.444444,0.388889,0.111111,0.055556,0.0,0.0,0.0,0.0,0.0,0.0
6879,1,wrong_close,False,4,0.0,0.18,0.18,0.18,0.16,0.15,0.15,0.0,0.0,0.0,0.0
8111,1,wrong_close,False,3,0.05,0.35,0.3,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5489,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9828,0,correct_clear,True,1,0.87,0.9,0.03,0.02,0.02,0.005,0.005,0.005,0.005,0.005,0.005
9288,0,correct_clear,True,1,0.35,0.5,0.15,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0
9140,1,correct_close,True,1,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2619,0,correct_clear,True,1,0.631579,0.736842,0.105263,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0
11475,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,1,wrong_close,False,3,0.0,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.0,0.0,0.0
8929,0,correct_clear,True,1,0.897959,0.918367,0.020408,0.020408,0.020408,0.020408,0.0,0.0,0.0,0.0,0.0
581,EXCLUDE,retrieval_miss,False,,0.052632,0.263158,0.210526,0.157895,0.157895,0.105263,0.105263,0.0,0.0,0.0,0.0
5494,1,wrong_clear,False,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11244,1,correct_close,True,1,0.15,0.35,0.2,0.15,0.1,0.05,0.05,0.05,0.02,0.02,0.01
383,1,wrong_close,False,3,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9824,0,correct_clear,True,1,0.789473,0.842105,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0,0.0
9701,1,wrong_close,False,10,0.055555,0.333333,0.277778,0.166667,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0
10096,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,0,correct_clear,True,1,0.2,0.4,0.2,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0
9629,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5746,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9006,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9713,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10095,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,0,correct_clear,True,1,0.3,0.5,0.2,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0
8401,1,wrong_clear,False,3,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11237,EXCLUDE,retrieval_miss,False,,0.0,0.25,0.25,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0
10212,1,wrong_clear,False,6,0.16,0.3,0.14,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.0
2658,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11789,1,wrong_clear,False,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11350,0,correct_clear,True,1,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7303,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
7828,EXCLUDE,retrieval_miss,False,,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8022,1,correct_close,True,1,0.05,0.35,0.3,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0
8085,1,wrong_close,False,3,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
5544,1,correct_close,True,1,0.111111,0.444444,0.333333,0.111111,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0
8202,1,wrong_clear,False,2,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4552,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4806,1,wrong_close,False,3,0.055555,0.333333,0.277778,0.277778,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0
5086,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0
1880,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7882,1,wrong_close,False,3,0.055556,0.388889,0.333333,0.166667,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0
205,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9705,0,correct_clear,True,1,0.6,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
9637,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7161,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
9693,0,correct_clear,True,1,0.3,0.5,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
9246,1,correct_close,True,1,0.055555,0.333333,0.277778,0.222222,0.166667,0.0,0.0,0.0,0.0,0.0,0.0
638,1,correct_close,True,1,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.0
8526,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,1,wrong_clear,False,4,0.6,0.7,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0
6627,1,wrong_clear,False,7,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,wrong_clear,False,8,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8487,0,correct_clear,True,1,0.35,0.5,0.15,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.0
2331,1,correct_close,True,1,0.05,0.25,0.2,0.2,0.2,0.15,0.0,0.0,0.0,0.0,0.0
11364,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5070,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,0,correct_clear,True,1,0.736842,0.842105,0.105263,0.052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7506,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,0,correct_clear,True,1,0.6,0.7,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
633,1,wrong_clear,False,4,0.444445,0.555556,0.111111,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0
6719,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11015,1,wrong_close,False,2,0.111111,0.444444,0.333333,0.111111,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0
5641,1,wrong_clear,False,3,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8351,1,correct_close,True,1,0.05,0.35,0.3,0.25,0.05,0.05,0.0,0.0,0.0,0.0,0.0
4789,1,wrong_close,False,2,0.0,0.3125,0.3125,0.3125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
11610,EXCLUDE,retrieval_miss,False,,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,1,wrong_close,False,2,0.05,0.4,0.35,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0
4621,0,correct_clear,True,1,0.45,0.6,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0
8731,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10320,1,correct_close,True,1,0.1,0.35,0.25,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0
11732,0,correct_clear,True,1,0.6,0.7,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0
2337,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2797,1,wrong_clear,False,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6417,1,correct_close,True,1,0.0,0.333333,0.333333,0.222222,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
22,0,correct_clear,True,1,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8673,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7010,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8394,1,wrong_close,False,2,0.05,0.35,0.3,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0
10085,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5457,0,correct_clear,True,1,0.555556,0.666667,0.111111,0.111111,0.055556,0.055556,0.0,0.0,0.0,0.0,0.0
7357,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,0,correct_clear,True,1,0.6,0.7,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
6399,0,correct_clear,True,1,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6846,0,correct_clear,True,1,0.7,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1861,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,1,wrong_clear,False,2,0.2,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5132,EXCLUDE,retrieval_miss,False,,0.0,0.222222,0.222222,0.166667,0.166667,0.111111,0.111111,0.0,0.0,0.0,0.0
6915,1,correct_close,True,1,0.1,0.4,0.3,0.1,0.05,0.05,0.03,0.02,0.02,0.02,0.01
8697,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11419,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,EXCLUDE,retrieval_miss,False,,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11498,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,1,wrong_close,False,3,0.0,0.25,0.25,0.15,0.15,0.15,0.05,0.0,0.0,0.0,0.0
3951,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7469,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,0,correct_clear,True,1,0.7,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1414,EXCLUDE,retrieval_miss,False,,0.25,0.6,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4269,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,EXCLUDE,retrieval_miss,False,,0.022222,0.222222,0.2,0.133333,0.133333,0.111111,0.111111,0.088889,0.0,0.0,0.0
6855,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,0,correct_clear,True,1,0.6,0.7,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
5465,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11532,1,correct_close,True,1,0.05,0.25,0.2,0.15,0.12,0.1,0.08,0.05,0.03,0.02,0.0
11275,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7212,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1,correct_close,True,1,0.0,0.2,0.2,0.2,0.15,0.1,0.1,0.05,0.0,0.0,0.0
3749,0,correct_clear,True,1,0.7,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
8421,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6090,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5918,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,1,wrong_clear,False,2,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307,0,correct_clear,True,1,0.5,0.7,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
7863,1,wrong_close,False,3,0.0,0.3,0.3,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0
6072,1,correct_close,True,1,0.1,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10553,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10694,1,wrong_clear,False,3,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,1,wrong_close,False,2,0.0,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0
9860,1,wrong_clear,False,3,0.3,0.5,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0
4819,1,wrong_close,False,3,0.05,0.3,0.25,0.25,0.15,0.05,0.0,0.0,0.0,0.0,0.0
